Movie_Rank,Movie_Name,Worldwide_Gross,Domestic_Gross,Domestic_Percent,Foreign_Gross,Foreign_Percent
141,The Seeker: The Dark Is Rising,31852619,8794452.0,27.6,23058167.0,72.4
142,Daddy's Little Girls,31609243,31366978.0,99.2,242265.0,0.8
143,Love in the Time of Cholera,31575877,4607608.0,14.6,26968269.0,85.4
144,Welcome,31203567,58006871.41,47.41,31203567.0,100.0
145,Pathfinder,30984583,10232081.0,33.0,20752502.0,67.0
146,Nancy Drew,30666930,25612520.0,83.5,5054410.0,16.5
147,Death Proof,30663961,58006871.41,47.41,30663961.0,100.0
148,A Beautiful Wife,30385222,58006871.41,47.41,30385222.0,100.0
149,The Great Debaters,30236407,30236407.0,100.0,73930646.71,65.88
150,A Tale of Mari and Three Puppies,30183621,58006871.41,47.41,30183621.0,100.0
151,Lissi und der wilde Kaiser,29733764,58006871.41,47.41,29733764.0,100.0
152,The Fox and the Child,29610210,58006871.41,47.41,29610210.0,100.0
153,In the Valley of Elah,29541790,6777741.0,22.9,22764049.0,77.1
154,Across the Universe,29367143,24343673.0,82.9,5023470.0,17.1
155,St. Trinian's,29067829,58006871.41,47.41,29066483.0,100.0
156,Manual of Love 2,27833482,58006871.41,47.41,27833482.0,100.0
157,The Last Mimzy,27308918,21471047.0,78.6,5837871.0,21.4
158,Dororo,27308865,58006871.41,47.41,27308865.0,100.0
159,Shoot 'Em Up,27122238,12807139.0,47.2,14315099.0,52.8
160,Rendition,27066382,9736045.0,36.0,17330337.0,64.0
161,The Invisible,26810113,20578909.0,76.8,6231204.0,23.2
162,Mongol: The Rise of Genghis Khan,26527510,5705761.0,21.5,20821749.0,78.5
163,Bratz,26013153,10010209.0,38.5,16002944.0,61.5
164,Grindhouse,25422088,25037897.0,98.5,384191.0,1.5
165,The Hitcher,25399945,16472961.0,64.9,8926984.0,35.1
166,The Last Legion,25303038,5933494.0,23.4,19369544.0,76.6
167,Before the Devil Knows You're Dead,25037657,7084227.0,28.3,17953430.0,71.7
168,Georgia Rule,25000167,19103072.0,76.4,5897095.0,23.6
169,Guru,24108727,2096000.0,8.7,22012727.0,91.3
170,Partner,23968620,1062840.0,4.4,22905780.0,95.6
171,Persepolis,22783990,4445756.0,19.5,18338222.0,80.5
172,Cassandra's Dream,22686378,973018.0,4.3,21713360.0,95.7
173,Dead Silence,22382047,16809076.0,75.1,5572971.0,24.9
174,Reign Over Me,22242388,19661987.0,88.4,2580401.0,11.6
175,Waitress,22240529,19074800.0,85.8,3165729.0,14.2
176,Crows Zero,22036607,58006871.41,47.41,22036607.0,100.0
177,Reno 911!: Miami,22021262,20342161.0,92.4,1679101.0,7.6
178,My Blueberry Nights,22007671,867275.0,3.9,21140396.0,96.1
179,Unfair: The Movie,21914005,58006871.41,47.41,21914005.0,100.0
180,Like Stars on Earth,21897373,1223869.0,5.6,20673504.0,94.4
181,Chak De! India,21505244,1120404.0,5.2,20384840.0,94.8
182,Arn: The Knight Templar,21287566,58006871.41,47.41,21287566.0,100.0
183,Penelope,21156270,10011996.0,47.3,11144274.0,52.7
184,Once,20937169,9439923.0,45.1,11496799.0,54.9
185,Le Grand Chef,20794760,58006871.41,47.41,20794760.0,100.0
186,Walk Hard: The Dewey Cox Story,20577458,18317151.0,89.0,2259047.0,11.0
187,Detective Conan: Jolly Roger in the Deep Azure,20440213,58006871.41,47.41,20440213.0,100.0
188,The Namesake,20354321,13569248.0,66.7,6785073.0,33.3
189,Evening,20016753,12492481.0,62.4,7524272.0,37.6
190,The Diving Bell and the Butterfly,19780116,6003227.0,30.3,13776889.0,69.7
191,Two Days in Paris,19776159,4433994.0,22.4,15342165.0,77.6
192,Bhool Bhulaiyaa,19073095,1097797.0,5.8,17975298.0,94.2
193,A Mighty Heart,19008745,9176787.0,48.3,9831958.0,51.7
194,The Wild Guys 4,18873863,58006871.41,47.41,18873863.0,100.0
195,Kitaro,18856642,58006871.41,47.41,18856642.0,100.0
196,The Counterfeiters,18814713,5488570.0,29.2,13326143.0,70.8
197,Ho voglia di te,18594142,58006871.41,47.41,18594142.0,100.0
198,Saawariya,18513120,885574.0,4.8,17627546.0,95.2
199,Daddy Day Camp,18197398,13235267.0,72.7,4962131.0,27.3
200,Voice of a Murderer,18160598,58006871.41,47.41,18160598.0,100.0
1,The Dark Knight,1003845358,533345358.0,53.1,470500000.0,46.9
2,Indiana Jones and the Kingdom of the Crystal Skull,786636033,317101119.0,40.3,469534914.0,59.7
3,Kung Fu Panda,632037515,215727546.0,34.1,416309969.0,65.9
4,Hancock,629443428,227946274.0,36.2,401497154.0,63.8
5,Mamma Mia!,610002542,144290968.0,23.7,465711574.0,76.3
6,Madagascar: Escape 2 Africa,603900354,180010950.0,29.8,423889404.0,70.2
7,Quantum of Solace,589580694,168368427.0,28.6,421212055.0,71.4
8,Iron Man,585366247,318604126.0,54.4,266762121.0,45.6
9,WALL·E,521311860,223808164.0,42.9,297503696.0,57.1
10,The Chronicles of Narnia: Prince Caspian,419665568,141621490.0,33.7,278044078.0,66.3
11,Sex and the City,418765321,152647258.0,36.5,266118063.0,63.5
12,Twilight,407248910,192769854.0,47.3,214417861.0,52.7
13,The Mummy: Tomb of the Dragon Emperor,403449830,102491776.0,25.4,300958054.0,74.6
14,Slumdog Millionaire,378410113,141319928.0,37.3,237090185.0,62.7
15,Wanted,342463063,134508551.0,39.3,207954512.0,60.7
16,The Curious Case of Benjamin Button,335802786,127509326.0,38.0,208293460.0,62.0
17,Bolt,309979994,114053579.0,36.8,195926415.0,63.2
18,Horton Hears a Who!,298572799,154529439.0,51.8,144043360.0,48.2
19,Gran Torino,269958228,148095302.0,54.9,121862926.0,45.1
20,"10,000 BC",269784201,94784201.0,35.1,175000000.0,64.9
21,The Incredible Hulk,264770996,134806913.0,50.9,129964083.0,49.1
22,Marley & Me,255743093,143153751.0,56.0,112589342.0,44.0
23,High School Musical 3: Senior Year,252909177,90559416.0,35.8,162349761.0,64.2
24,Welcome to the Sticks,245144417,58006871.41,47.41,245144417.0,100.0
25,Journey to the Center of the Earth,244232688,101704370.0,41.6,142528318.0,58.4
26,The Day the Earth Stood Still,233093859,79366978.0,34.0,153726881.0,66.0
27,Get Smart,230685453,130319208.0,56.5,100366245.0,43.5
28,Taken,226837760,145000989.0,63.9,81836771.0,36.1
29,Jumper,225132113,80172128.0,35.6,144959985.0,64.4
30,Yes Man,223241637,97690976.0,43.8,125550661.0,56.2
31,What Happens in Vegas,219375562,80277646.0,36.6,139097916.0,63.4
32,Bedtime Stories,212874864,110101975.0,51.7,102772889.0,48.3
33,Australia,211788739,49554002.0,23.4,162233509.0,76.6
34,You Don't Mess with the Zohan,204313400,100018837.0,49.0,104294563.0,51.0
35,Ponyo,204173142,15090399.0,7.4,189081411.0,92.6
36,Valkyrie,201545517,83077833.0,41.2,118467684.0,58.8
37,Tropic Thunder,195703047,110515313.0,56.5,85187498.0,43.5
38,Eagle Eye,178767383,101440743.0,56.7,77326640.0,43.3
39,Cloverfield,172394180,80048433.0,46.4,92345747.0,53.6
40,Seven Pounds,169748929,69951824.0,41.2,99797105.0,58.8
41,Hellboy II: The Golden Army,168319243,75986503.0,45.1,92332740.0,54.9
42,The Spiderwick Chronicles,164170327,71195053.0,43.4,92975274.0,56.6
43,Four Christmases,164112721,120146040.0,73.2,43966681.0,26.8
44,Burn After Reading,163728902,60355347.0,36.9,103373555.0,63.1
45,The Happening,163403799,64506874.0,39.5,98896925.0,60.5
46,27 Dresses,162655351,76808654.0,47.2,85846697.0,52.8
47,21,159808370,81159365.0,50.8,78649005.0,49.2
48,Vantage Point,152039882,72266306.0,47.5,79773576.0,52.5
49,Step Up 2: The Streets,150816700,58017783.0,38.5,92798917.0,61.5
50,Beverly Hills Chihuahua,149292488,94514402.0,63.3,54778086.0,36.7
51,Asterix at the Olympic Games,131856927,58006871.41,47.41,131856927.0,100.0
52,Red Cliff,129708433,627047.0,0.5,129081386.0,99.5
53,The Forbidden Kingdom,128779982,52075270.0,40.4,76704712.0,59.6
54,Step Brothers,128107642,100468793.0,78.4,27638849.0,21.6
55,Body of Lies,115900897,39394666.0,34.0,76506231.0,66.0
56,Saw V,113864059,56746769.0,49.8,57117290.0,50.2
57,Changeling,113398237,35739802.0,31.5,77658435.0,68.5
58,Rambo,113244290,42754105.0,37.8,70490185.0,62.2
59,Fool's Gold,111231041,70231041.0,63.1,41000000.0,36.9
60,Transporter 3,108979549,31715062.0,29.1,77264487.0,70.9
61,The Reader,108902486,34194407.0,31.4,74708079.0,68.6
62,Made of Honor,106407672,46012734.0,43.2,60394938.0,56.8
63,Forgetting Sarah Marshall,105833257,63172463.0,59.7,42660794.0,40.3
64,Pineapple Express,101624843,87341380.0,85.9,14283463.0,14.1
65,Nim's Island,100104565,48006762.0,48.0,52097803.0,52.0
66,Vicky Cristina Barcelona,96409830,23216709.0,24.1,73192591.0,75.9
67,Speed Racer,93945766,43945766.0,46.8,50000000.0,53.2
68,Role Models,92649419,67294270.0,72.6,25355149.0,27.4
69,Max Payne,87066930,40689393.0,46.7,46377537.0,53.3
70,The Tale of Despereaux,86957280,50877145.0,58.5,36080135.0,41.5
71,Meet the Spartans,85897593,38233676.0,44.5,47663917.0,55.5
72,Nights in Rodanthe,84375346,41850659.0,49.6,42524687.0,50.4
73,The Strangers,82410456,52597610.0,63.8,29812846.0,36.2
74,Righteous Kill,78460699,40081410.0,51.1,38379289.0,48.9
75,The Other Boleyn Girl,78199679,26814957.0,34.3,51384722.0,65.7
76,Mirrors,78094714,30691439.0,39.3,47403275.0,60.7
77,Death Race,76014335,36316032.0,47.8,39698303.0,52.2
78,Revolutionary Road,75981180,22911480.0,30.2,53069700.0,69.8
79,Boys Over Flowers: Final,72243609,58006871.41,47.41,72243609.0,100.0
80,Babylon A.D.,72109200,22532572.0,31.2,49576628.0,68.8
81,Superhero Movie,71538062,25881068.0,36.2,45656994.0,63.8
82,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,70642966,65281781.0,92.4,5361185.0,7.6
83,Departures,70442129,1498210.0,2.1,68943919.0,97.9
84,The House Bunny,70439696,48237389.0,68.5,22202307.0,31.5
85,The X Files: I Want to Believe,69363381,20982478.0,30.3,48380903.0,69.7
86,Star Wars: The Clone Wars,68282844,35161554.0,51.5,33121290.0,48.5
87,Street Kings,66476363,26418667.0,39.7,40057696.0,60.3
88,Space Chimps,65097693,30105968.0,46.2,34991725.0,53.8
89,The Bank Job,64822796,30060660.0,46.4,34762136.0,53.6
90,Baby Mama,64444713,60494212.0,93.9,3950501.0,6.1
91,Inkheart,62803180,17303424.0,27.6,45499756.0,72.4
92,The Eye,58010320,31418697.0,54.2,26591623.0,45.8
93,Prom Night,57197876,43869350.0,76.7,13328526.0,23.3
94,"Definitely, Maybe",55990299,32241649.0,57.6,23748650.0,42.4
95,Suspect X,54846110,58006871.41,47.41,54846110.0,100.0
96,Milk,54589558,31841299.0,58.3,22748259.0,41.7
97,Untraceable,52933513,28687835.0,54.2,24245678.0,45.8
98,Doubt,51699984,33446470.0,64.7,18253514.0,35.3
99,College Road Trip,51549674,45610425.0,88.5,5939249.0,11.5
100,Meet Dave,51339567,11803254.0,23.0,39536313.0,77.0
101,Defiance,51262751,28644813.0,55.9,22617938.0,44.1
102,The Women,50007546,26902075.0,53.8,23105471.0,46.2
103,Drillbit Taylor,49944325,32862104.0,65.8,17082221.0,34.2
104,CJ7,49529913,207378.0,0.4,49322535.0,99.6
105,The Hurt Locker,49230772,17017811.0,34.6,32212961.0,65.4
106,Shutter,48555306,25928550.0,53.4,22626756.0,46.6
107,Pokémon: Giratina and the Sky Warrior,47511422,58006871.41,47.41,47511422.0,100.0
108,One Missed Call,45847751,26890041.0,58.7,18957710.0,41.3
109,If You Are the One,45521453,58006871.41,47.41,45521453.0,100.0
110,The Wrestler,44734660,26238243.0,58.7,18496417.0,41.3
111,Lakeview Terrace,44655002,39263506.0,87.9,5391496.0,12.1
112,The Sisterhood of the Traveling Pants 2,44352417,44089964.0,99.4,262453.0,0.6
113,The Good the Bad the Weird,44261209,128486.0,0.3,44132723.0,99.7
114,Semi-Pro,44004502,33479698.0,76.1,10524804.0,23.9
115,"Welcome Home, Roscoe Jenkins",43655418,42436517.0,97.2,1218901.0,2.8
116,Harold & Kumar Escape from Guantanamo Bay,43495888,38108728.0,87.6,5387160.0,12.4
117,The Duchess,43343384,13848978.0,32.0,29494406.0,68.0
118,Zack and Miri Make a Porno,42782463,31457946.0,73.5,11324517.0,26.5
119,Bangkok Dangerous,42487390,15298133.0,36.0,27189257.0,64.0
120,Meet the Browns,41975388,41975388.0,100.0,73930646.71,65.88
121,Scandal Makers,41745790,58006871.41,47.41,41745790.0,100.0
122,Fly Me to the Moon 3D,41721414,13816982.0,33.1,27904432.0,66.9
123,Never Back Down,41627431,24850922.0,59.7,16776509.0,40.3
124,My Best Friend's Girl,41624687,19219250.0,46.2,22405437.0,53.8
125,Escape Captivity: The Movie,41550983,58006871.41,47.41,41550983.0,100.0
126,Quarantine,41319906,31691811.0,76.7,9628095.0,23.3
127,Leatherheads,41319039,31373938.0,75.9,9945101.0,24.1
128,The Love Guru,40877556,32235793.0,78.9,8641763.0,21.1
129,The Boy in the Striped Pajamas,40416563,9046156.0,22.4,31370407.0,77.6
130,The Secret Life of Bees,39952437,37770162.0,94.5,2182275.0,5.5
131,The Spirit,39164441,19806188.0,50.6,19358253.0,49.4
132,Admiral,39143985,58006871.41,47.41,39143985.0,100.0
133,First Sunday,38810311,37931869.0,97.7,878442.0,2.3
134,Ghajini,38316584,2430627.0,6.3,35885957.0,93.7
135,20th Century Boys 1: Beginning of the End,38231562,58006871.41,47.41,38231562.0,100.0
136,Painted Skin,37579689,58006871.41,47.41,37579689.0,100.0
137,The Family That Preys,37105289,37105289.0,100.0,73930646.71,65.88
138,Natale a Rio,36702844,58006871.41,47.41,36702844.0,100.0
139,The Chaser,36467587,58006871.41,47.41,36467587.0,100.0
140,The Magic Hour,36023586,58006871.41,47.41,36023586.0,100.0
141,Death Note: L Change the World,35319632,58006871.41,47.41,35319632.0,100.0
142,Gomorrah,34861529,1579146.0,4.5,33282383.0,95.5
143,Disaster Movie,34816824,14190901.0,40.8,20625923.0,59.2
144,Nick and Norah's Infinite Playlist,33556631,31487293.0,93.8,2069338.0,6.2
145,Fireproof,33473297,33456317.0,99.9,16980.0,65.88
146,In Bruges,33394440,7800824.0,23.4,25593616.0,76.6
147,Che: Part One,33266274,58006871.41,47.41,33266274.0,100.0
148,Last Chance Harvey,32566966,14889042.0,45.7,17677924.0,54.3
149,The Wave,32350637,58006871.41,47.41,32350637.0,100.0
150,Doraemon the Movie: Nobita and the Green Giant Legend,31684949,58006871.41,47.41,31684949.0,100.0
151,Pride and Glory,31200557,15740721.0,50.5,15459836.0,49.5
152,Igor,30893885,19528602.0,63.2,11365283.0,36.8
153,Be Kind Rewind,30579406,11175164.0,36.5,19404242.0,63.5
154,The Best Movie,30525503,58006871.41,47.41,30525503.0,100.0
155,Mesrine: Killer Instinct,30503743,58006871.41,47.41,30503743.0,100.0
156,Rab Ne Bana Di Jodi,29914469,2078956.0,6.9,27835513.0,93.1
157,W.,29560587,25534493.0,86.4,4026094.0,13.6
158,The Class,29303505,3766810.0,12.9,25536695.0,87.1
159,Singh Is King,29169677,2159376.0,7.4,27010301.0,92.6
160,Recep Ivedik,28548025,58006871.41,47.41,28548025.0,100.0
161,Appaloosa,27712362,20211394.0,72.9,7500968.0,27.1
162,Traitor,27674464,23530831.0,85.0,4143633.0,15.0
163,Frost/Nixon,27426335,18622031.0,67.9,8804304.0,32.1
164,Forever the Moment,27259300,58006871.41,47.41,27259300.0,100.0
165,Public Enemy Returns,27226420,58006871.41,47.41,27226420.0,100.0
166,Ghost Town,27090159,13367624.0,49.3,13722535.0,50.7
167,The Baader Meinhof Complex,26937355,476270.0,1.8,26461085.0,98.2
168,Jodhaa Akbar,26890354,3440718.0,12.8,23449636.0,87.2
169,Mad Money,26412163,20668843.0,78.3,5743320.0,21.7
170,RocknRolla,25742207,5700626.0,22.1,20040237.0,77.8
171,I'm a Cat Stalker,25221446,58006871.41,47.41,25221446.0,100.0
172,Race,24503269,1367024.0,5.6,23136245.0,94.4
173,Detroit Metal City,23744571,58006871.41,47.41,23744571.0,100.0
174,Disco,23524551,58006871.41,47.41,23524551.0,100.0
175,Paris,23328518,1010194.0,4.3,22318324.0,95.7
176,Under the Same Moon,23313049,12590147.0,54.0,10722902.0,46.0
177,"Sorry, If I Love You",23249815,58006871.41,47.41,23249815.0,100.0
178,Detective Conan: Full Score of Fear,22996756,58006871.41,47.41,22996756.0,100.0
179,Kung Fu Dunk,22945567,58006871.41,47.41,22945567.0,100.0
180,The Merry Widow,22872698,58006871.41,47.41,22872698.0,100.0
181,The Ruins,22818256,17432844.0,76.4,5385412.0,23.6
182,U2 3D,22730842,10363341.0,45.6,12367501.0,54.4
183,The Accidental Husband,22707064,58006871.41,47.41,22707064.0,100.0
184,Paco and the Magical Book,22679633,58006871.41,47.41,22679633.0,100.0
185,Doomsday,22472631,11008770.0,49.0,11463861.0,51.0
186,I've Loved You So Long,22272176,3169305.0,14.2,19102871.0,85.8
187,A.R.O.G,22212369,58006871.41,47.41,22212369.0,100.0
188,Ip Man,22108789,58006871.41,47.41,22108789.0,100.0
189,Wild Child,21972336,58006871.41,47.41,21972336.0,100.0
190,"Grande, grosso e... Verdone",21860130,58006871.41,47.41,21860130.0,100.0
191,The Flight Before Christmas,21822495,58006871.41,47.41,21822495.0,100.0
192,Over Her Dead Body,21458111,7563670.0,35.2,13894441.0,64.8
193,K-20: The Fiend with Twenty Faces,21443265,58006871.41,47.41,21443265.0,100.0
194,Three Kingdoms,21159916,58006871.41,47.41,21159916.0,100.0
195,The Divine Weapon,19991573,58006871.41,47.41,19991573.0,100.0
196,Jaane Tu... Ya Jaane Na,19852786,604037.0,3.0,19248749.0,97.0
197,Blindness,19844979,3351751.0,16.9,16493228.0,83.1
198,Il cosmo sul comò,19494191,58006871.41,47.41,19494191.0,100.0
199,Lyubov 2 Morkov,19171562,58006871.41,47.41,19171562.0,100.0
200,How to Lose Friends & Alienate People,19152009,2778752.0,14.5,16373257.0,85.5
1,Avatar,2743577587,749766139.0,27.3,1993811448.0,72.7
2,Harry Potter and the Half-Blood Prince,933959197,301959197.0,32.3,632000000.0,67.7
3,Ice Age: Dawn of the Dinosaurs,886686817,196573705.0,22.2,690113112.0,77.8
4,Transformers: Revenge of the Fallen,836303693,402111870.0,48.1,434191823.0,51.9
5,2012,769679473,166112167.0,21.6,603567306.0,78.4
6,Up,735099082,293004164.0,39.9,442094918.0,60.1
7,The Twilight Saga: New Moon,709827462,296623634.0,41.8,413203828.0,58.2
8,Sherlock Holmes,524028679,209028679.0,39.9,315000000.0,60.1
9,Angels & Demons,485930816,133375846.0,27.4,352554970.0,72.6
10,The Hangover,468812793,277322503.0,59.2,191490290.0,40.8
11,Alvin and the Chipmunks: The Squeakquel,443140005,219614612.0,49.6,223525393.0,50.4
12,Night at the Museum: Battle of the Smithsonian,413106170,177243721.0,42.9,235862449.0,57.1
13,Star Trek,385680446,257730019.0,66.8,127950427.0,33.2
14,Monsters vs. Aliens,381509870,198351526.0,52.0,183158344.0,48.0
15,X-Men Origins: Wolverine,373062864,179883157.0,48.2,193179707.0,51.8
16,Terminator Salvation,371353001,125322469.0,33.7,246030532.0,66.3
17,Fast & Furious,360364265,155064265.0,43.0,205300000.0,57.0
18,Prince of Persia: The Sands of Time,336365676,90759676.0,27.0,245606000.0,73.0
19,A Christmas Carol,325286646,137855863.0,42.4,187430783.0,57.6
20,Inglourious Basterds,321455689,120540719.0,37.5,200914970.0,62.5
21,The Proposal,317375031,163958031.0,51.7,153417000.0,48.3
22,The Blind Side,309208309,255959475.0,82.8,53248834.0,17.2
23,G.I. Joe: The Rise of Cobra,302469017,150201498.0,49.7,152267519.0,50.3
24,G-Force,292817841,119436770.0,40.8,173381071.0,59.2
25,This Is It,267983588,72091016.0,26.9,195892572.0,73.1
26,The Princess and the Frog,267045765,104400899.0,39.1,162644866.0,60.9
27,Cloudy with a Chance of Meatballs,243006126,124870275.0,51.4,118135851.0,48.6
28,It's Complicated,219103655,112735375.0,51.5,106368280.0,48.5
29,Public Enemies,214104620,97104620.0,45.4,117000000.0,54.6
30,District 9,210888950,115646235.0,54.8,95242715.0,45.2
31,The Ugly Truth,205298907,88915214.0,43.3,116383693.0,56.7
32,Paranormal Activity,193355800,107918810.0,55.8,85436990.0,44.2
33,The Final Destination,186167139,66477700.0,35.7,119689439.0,64.3
34,Watchmen,185382813,107509799.0,58.0,77873014.0,42.0
35,Paul Blart: Mall Cop,183348429,146336178.0,79.8,37012251.0,20.2
36,He's Just Not That Into You,178866158,93953653.0,52.5,84912505.0,47.5
37,Couples Retreat,171844840,109204945.0,63.5,62639895.0,36.5
38,Up in the Air,166842739,83823381.0,50.2,83019358.0,49.8
39,Hannah Montana: The Movie,155545279,79576189.0,51.2,75969090.0,48.8
40,The Taking of Pelham 123,150166126,65452312.0,43.6,84713814.0,56.4
41,Brüno,138805831,60054530.0,43.3,78751301.0,56.7
42,17 Again,136316880,64167069.0,47.1,72149811.0,52.9
43,Julie & Julia,129540522,94125426.0,72.7,35415096.0,27.3
44,The Fighter,129190869,93617009.0,72.5,35573860.0,27.5
45,Law Abiding Citizen,127944208,73357727.0,57.3,54586481.0,42.7
46,Coraline,125462427,75286229.0,60.0,50176198.0,40.0
47,Surrogates,122444772,38577772.0,31.5,83867000.0,68.5
48,Invictus,122233971,37491364.0,30.7,84742607.0,69.3
49,Red Cliff II,120432178,58006871.41,47.41,120432178.0,100.0
50,Hotel for Dogs,117252578,73034460.0,62.3,44218118.0,37.7
